2956	0	401	1.0
3876	0	79	1.0
4979	0	548	1.0
6893	0	3675	1.0
3118	0	1434	1.0
6932	0	1495	1.0
5477	0	1495	1.0
7850	0	246	1.0
3362	0	2711	1.0
8918	0	2275	1.0
3591	0	511	1.0
8845	0	2213	1.0
4197	0	832	1.0
4541	0	2855	1.0
2486	0	725	1.0
8270	0	2704	1.0
8745	0	791	1.0
5894	0	3707	1.0
8031	0	35	1.0
6567	0	401	1.0
5081	0	246	1.0
5827	0	246	1.0
6727	0	246	1.0
1432	0	2883	1.0
2206	0	2584	1.0
4125	0	548	1.0
8710	0	1495	1.0
4098	0	1150	1.0
4979	0	962	1.0
1193	0	1325	1.0
5972	0	1702	1.0
3674	0	2424	1.0
6602	0	609	1.0
1472	0	277	1.0
5924	0	7707	1.0
4921	0	2654	1.0
7664	0	277	1.0
6022	0	401	1.0
8525	0	1470	1.0
3286	0	511	1.0
6294	0	4484	1.0
7494	0	3271	1.0
7328	0	521	1.0
2053	0	246	1.0
7161	0	791	1.0
5785	0	118	1.0
2532	0	2952	1.0
3162	0	2017	1.0
1210	0	277	1.0
6513	0	246	1.0
5630	0	1654	1.0
1022	0	2301	1.0
5558	0	3221	1.0
7644	0	2163	1.0
5189	0	4416	1.0
1268	0	35	1.0
3742	0	1702	1.0
8289	0	4340	1.0
5616	0	401	1.0
1897	0	1363	1.0
7364	0	3503	1.0
7471	0	2758	1.0
6781	0	1066	1.0
8137	0	246	1.0
7893	0	5580	1.0
2835	0	1620	1.0
1144	0	1495	1.0
1223	0	1066	1.0
6643	0	88	1.0
7133	0	6958	1.0
7960	0	931	1.0
1304	0	277	1.0
5422	0	401	1.0
4034	0	1811	1.0
2336	0	4158	1.0
7306	0	3271	1.0
1610	0	401	1.0
7228	0	1251	1.0
7033	0	1178	1.0
6386	0	1667	1.0
5680	0	35	1.0
6313	0	6314	1.0
8760	0	246	1.0
9041	0	837	1.0
8501	0	2134	1.0
2937	0	4082	1.0
4110	0	1437	1.0
4461	0	138	1.0
3439	0	246	1.0
4733	0	138	1.0
5366	0	35	1.0
5531	0	2002	1.0
6319	0	1634	1.0
5506	0	401	1.0
4080	0	1349	1.0
647	0	210	1.0
3920	0	35	1.0
6083	0	1148	1.0
4601	0	1638	1.0
8131	0	3311	1.0
2983	0	3347	1.0
2943	0	422	1.0
5687	0	1800	1.0
7009	0	651	1.0
5344	0	2965	1.0
8950	0	2933	1.0
1827	0	1580	1.0
5587	0	1251	1.0
4695	0	937	1.0
6469	0	989	1.0
8701	0	657	1.0
6647	0	531	1.0
5148	0	3711	1.0
1807	0	1580	1.0
8829	0	5317	1.0
3763	0	246	1.0
6251	0	4703	1.0
6849	0	5503	1.0
4587	0	352	1.0
8792	0	350	1.0
5723	0	352	1.0
2493	0	511	1.0
5075	0	3985	1.0
4010	0	725	1.0
6646	0	3108	1.0
3427	0	1778	1.0
8960	0	4087	1.0
7196	0	246	1.0
6479	0	1004	1.0
4407	0	3962	1.0
7532	0	2597	1.0
5150	0	1339	1.0
4777	0	1112	1.0
6148	0	1251	1.0
9077	0	277	1.0
8420	0	1325	1.0
7496	0	3244	1.0
3168	0	4366	1.0
6185	0	2878	1.0
1113	0	202	1.0
6376	0	2028	1.0
5766	0	2952	1.0
6047	0	1430	1.0
6049	0	35	1.0
4385	0	1778	1.0
5445	0	1642	1.0
4918	0	8022	1.0
1310	0	6141	1.0
4687	0	2424	1.0
6256	0	2448	1.0
8776	0	521	1.0
7668	0	719	1.0
4791	0	2837	1.0
2902	0	2903	1.0
5555	0	2002	1.0
387	0	376	1.0
7331	0	1638	1.0
1705	0	2042	1.0
3046	0	1207	1.0
5650	0	1146	1.0
2084	0	1471	1.0
3521	0	719	1.0
7108	0	2480	1.0
8727	0	2234	1.0
5431	0	609	1.0
3570	0	2017	1.0
6300	0	2654	1.0
5187	0	81	1.0
8226	0	2199	1.0
1830	0	1634	1.0
5314	0	35	1.0
5195	0	1917	1.0
4753	0	769	1.0
5536	0	1349	1.0
4980	0	2199	1.0
6559	0	3239	1.0
5249	0	2698	1.0
2772	0	35	1.0
6174	0	4565	1.0
3831	0	246	1.0
4649	0	133	1.0
3246	0	1702	1.0
3548	0	3102	1.0
4466	0	3065	1.0
5918	0	123	1.0
4741	0	1980	1.0
7048	0	725	1.0
6518	0	401	1.0
5530	0	4872	1.0
1539	0	1966	1.0
8479	0	4659	1.0
1492	0	2749	1.0
3776	0	3738	1.0
5406	0	2852	1.0
6705	0	6061	1.0
7575	0	2424	1.0
4976	0	3974	1.0
3263	0	3088	1.0
4423	0	246	1.0
7448	0	2514	1.0
2818	0	35	1.0
8000	0	246	1.0
2432	0	246	1.0
2524	0	210	1.0
4184	0	841	1.0
6387	0	531	1.0
7604	0	2034	1.0
777	0	3827	1.0
8427	0	531	1.0
5301	0	2343	1.0
6564	0	35	1.0
5464	0	1325	1.0
2583	0	895	1.0
6278	0	3413	1.0
7407	0	521	1.0
7981	0	376	1.0
5782	0	210	1.0
5912	0	511	1.0
5306	0	246	1.0
4325	0	1786	1.0
7004	0	246	1.0
4972	0	1495	1.0
1661	0	1146	1.0
4988	0	1931	1.0
6514	0	621	1.0
4476	0	860	1.0
8595	0	246	1.0
7662	0	7940	1.0
8107	0	88	1.0
6707	0	88	1.0
8482	0	932	1.0
6645	0	6425	1.0
6775	0	2138	1.0
6257	0	333	1.0
8511	0	3567	1.0
8924	0	7422	1.0
2876	0	769	1.0
3606	0	3254	1.0
8126	0	4290	1.0
8856	0	5395	1.0
6815	0	326	1.0
2565	0	1716	1.0
8067	0	3239	1.0
7788	0	1251	1.0
5328	0	6562	1.0
6788	0	3240	1.0
3740	0	2606	1.0
3014	0	75	1.0
8580	0	401	1.0
3176	0	3254	1.0
4469	0	725	1.0
2211	0	246	1.0
5685	0	246	1.0
4131	0	2279	1.0
3237	0	1112	1.0
3208	0	1066	1.0
8727	0	937	1.0
5782	0	1702	1.0
4740	0	2575	1.0
6411	0	725	1.0
8493	0	2638	1.0
4355	0	3417	1.0
3618	0	1004	1.0
3792	0	4185	1.0
2953	0	511	1.0
8478	0	2739	1.0
5504	0	719	1.0
5606	0	521	1.0
5278	0	246	1.0
2228	0	210	1.0
4163	0	79	1.0
2110	0	719	1.0
6638	0	3731	1.0
2315	0	860	1.0
4144	0	1841	1.0
2510	0	7742	1.0
8623	0	511	1.0
2505	0	88	1.0
6370	0	791	1.0
6332	0	2874	1.0
2875	0	35	1.0
3741	0	1580	1.0
5044	0	816	1.0
6821	0	1349	1.0
8930	0	88	1.0
1993	0	3685	1.0
6610	0	376	1.0
7411	0	4599	1.0
6365	0	123	1.0
7955	0	1716	1.0
5380	0	2831	1.0
4527	0	511	1.0
2398	0	1808	1.0
622	0	35	1.0
4044	0	5346	1.0
3365	0	1349	1.0
2918	0	2919	1.0
5649	0	1024	1.0
6010	0	277	1.0
8729	0	3596	1.0
1908	0	4737	1.0
7380	0	401	1.0
6324	0	138	1.0
4298	0	548	1.0
2680	0	246	1.0
4073	0	1112	1.0
2868	0	2667	1.0
8444	0	657	1.0
4227	0	1178	1.0
8048	0	521	1.0
5343	0	5413	1.0
4032	0	2213	1.0
6908	0	3967	1.0
6016	0	1247	1.0
3355	0	1415	1.0
5590	0	2851	1.0
5490	0	3318	1.0
6235	0	4843	1.0
1274	0	138	1.0
1948	0	1580	1.0
5106	0	3143	1.0
5440	0	1800	1.0
8675	0	3137	1.0
7205	0	3381	1.0
8365	0	1650	1.0
7651	0	1786	1.0
4697	0	719	1.0
5634	0	2482	1.0
5045	0	6751	1.0
2378	0	1251	1.0
8504	0	6205	1.0
4310	0	1644	1.0
6825	0	3731	1.0
8421	0	35	1.0
8357	0	246	1.0
6196	0	2589	1.0
3902	0	3503	1.0
4302	0	2874	1.0
7392	0	791	1.0
5051	0	719	1.0
7750	0	1638	1.0
2488	0	210	1.0
6044	0	2815	1.0
6477	0	651	1.0
3919	0	3709	1.0
4918	0	285	1.0
8758	0	246	1.0
2110	0	521	1.0
4324	0	1990	1.0
2607	0	5709	1.0
4701	0	548	1.0
3613	0	2760	1.0
3557	0	511	1.0
4748	0	521	1.0
5874	0	860	1.0
8244	0	1378	1.0
7066	0	513	1.0
7078	0	1206	1.0
4794	0	376	1.0
5602	0	937	1.0
7639	0	1251	1.0
4978	0	1349	1.0
6581	0	285	1.0
8803	0	133	1.0
5184	0	3239	1.0
6881	0	511	1.0
4569	0	6696	1.0
3995	0	3491	1.0
3776	0	2017	1.0
957	0	378	1.0
8159	0	3985	1.0
5841	0	609	1.0
6576	0	5615	1.0
7380	0	2010	1.0
4900	0	3706	1.0
5055	0	6367	1.0
5939	0	4814	1.0
3159	0	3143	1.0
5298	0	1778	1.0
6773	0	7803	1.0
4360	0	2749	1.0
3363	0	511	1.0
6388	0	3846	1.0
3070	0	4228	1.0
7092	0	521	1.0
7591	0	615	1.0
5183	0	719	1.0
7642	0	1634	1.0
4250	0	246	1.0
6557	0	3002	1.0
7805	0	75	1.0
