entity,id
GO_0010494_instance,2691
Reaction_R-HSA-5626699,2692
Protein_COG3,2693
Reaction_R-HSA-167087,2694
Protein_HYOU1,2695
Reaction_R-HSA-165043,2696
Reaction_R-HSA-964768,2697
GO_0009895_instance,2698
Reaction_R-HSA-8938965,2699
Reaction_R-HSA-5674366,2700
GO_1902749_instance,2701
Reaction_R-HSA-5692770,2702
Reaction_R-HSA-4570499,2703
Reaction_R-HSA-4341070,2704
Pathway_R-HSA-5654732,2705
Reaction_R-HSA-72180,2706
Protein_ATG4B,2707
Reaction_R-HSA-749452,2708
Pathway_R-HSA-2559585,2709
Reaction_R-HSA-9657606,2710
Reaction_R-HSA-9909622,2711
Pathway_R-HSA-389948,2712
Protein_OR5B2,2713
Pathway_R-HSA-9752946,2714
Reaction_R-HSA-9851539,2715
Pathway_R-HSA-5620912,2716
Reaction_R-HSA-167148,2717
Reaction_R-HSA-437162,2718
Pathway_R-HSA-114604,2719
GO_0005684_instance,2720
Reaction_R-HSA-9839073,2721
Pathway_R-HSA-9837999,2722
Reaction_R-HSA-880053,2723
Protein_HDHD2,2724
Reaction_R-HSA-9698754,2725
Pathway_R-HSA-9702518,2726
GO_0005635_instance,2727
GO_0006886_instance,2728
Pathway_R-HSA-1227990,2729
Protein_PHAX,2730
Protein_BIN2,2731
Reaction_R-HSA-199895,2732
Pathway_R-HSA-168181,2733
Reaction_R-HSA-9922273,2734
Reaction_R-HSA-6791221,2735
Reaction_R-HSA-8942607,2736
Reaction_R-HSA-6803527,2737
Pathway_R-HSA-168255,2738
Reaction_R-HSA-398184,2739
Reaction_R-HSA-5654709,2740
Pathway_R-HSA-5675482,2741
Pathway_R-HSA-2122947,2742
Pathway_R-HSA-9639288,2743
Reaction_R-HSA-8956106,2744
Protein_PRR13,2745
Pathway_R-HSA-9664422,2746
Pathway_R-HSA-9664417,2747
Reaction_R-HSA-9678925,2748
Protein_CERK,2749
Reaction_R-HSA-8863973,2750
Pathway_R-HSA-1236974,2751
Reaction_R-HSA-450474,2752
Reaction_R-HSA-937079,2753
Reaction_R-HSA-5654717,2754
Protein_AUH,2755
Reaction_R-HSA-187506,2756
Pathway_R-HSA-69206,2757
Pathway_R-HSA-70326,2758
Pathway_R-HSA-2173793,2759
Reaction_R-HSA-156723,2760
Protein_DEAF1,2761
Protein_MTMR12,2762
Pathway_R-HSA-9029569,2763
Pathway_R-HSA-1237112,2764
Reaction_R-HSA-5665802,2765
GO_0005774_instance,2766
Reaction_R-HSA-5693584,2767
Reaction_R-HSA-8939801,2768
Reaction_R-HSA-8876446,2769
Reaction_R-HSA-1031716,2770
Reaction_R-HSA-5693644,2771
Reaction_R-HSA-9796072,2772
Pathway_R-HSA-400042,2773
Reaction_R-HSA-5655266,2774
Protein_MYOM2,2775
Reaction_R-HSA-936897,2776
Reaction_R-HSA-2730851,2777
Pathway_R-HSA-2871796,2778
GO_0007010_instance,2779
Reaction_R-HSA-9008215,2780
GO_0007032_instance,2781
Protein_LRFN4,2782
Protein_PPP1R15B,2783
Reaction_R-HSA-5218841,2784
Reaction_R-HSA-8864036,2785
GO_0000151_instance,2786
Reaction_R-HSA-5686074,2787
Pathway_R-HSA-5685938,2788
Reaction_R-HSA-5635854,2789
Pathway_R-HSA-9020558,2790
Pathway_R-HSA-8866904,2791
Reaction_R-HSA-9859082,2792
Pathway_R-HSA-9841922,2793
Pathway_R-HSA-5654719,2794
Reaction_R-HSA-1676133,2795
Reaction_R-HSA-3215448,2796
Reaction_R-HSA-9622738,2797
Reaction_R-HSA-8961934,2798
Reaction_R-HSA-9821902,2799
Protein_FASTK,2800
Reaction_R-HSA-112392,2801
Reaction_R-HSA-6792871,2802
Reaction_R-HSA-9013009,2803
Pathway_R-HSA-177539,2804
Reaction_R-HSA-74743,2805
Reaction_R-HSA-8868661,2806
Reaction_R-HSA-8875490,2807
Reaction_R-HSA-9008110,2808
Reaction_R-HSA-9692800,2809
Reaction_R-HSA-1226016,2810
Reaction_R-HSA-192704,2811
Pathway_R-HSA-5654695,2812
Reaction_R-HSA-5691006,2813
Reaction_R-HSA-6802918,2814
Protein_TMEM214,2815
Pathway_R-HSA-111885,2816
Protein_APBB3,2817
Pathway_R-HSA-9007101,2818
Reaction_R-HSA-5689317,2819
Reaction_R-HSA-1912413,2820
Reaction_R-HSA-5634221,2821
Reaction_R-HSA-205262,2822
Protein_SREK1,2823
Reaction_R-HSA-1297275,2824
Pathway_R-HSA-1300645,2825
Pathway_R-HSA-389357,2826
Reaction_R-HSA-5251959,2827
Pathway_R-HSA-167290,2828
Pathway_R-HSA-977225,2829
Reaction_R-HSA-445077,2830
Reaction_R-HSA-8938440,2831
GO_0015931_instance,2832
GO_1901991_instance,2833
Protein_AMDHD2,2834
Reaction_R-HSA-5694441,2835
Protein_PLAA,2836
Reaction_R-HSA-9824593,2837
Pathway_R-HSA-69202,2838
Reaction_R-HSA-177933,2839
Pathway_R-HSA-180336,2840
Reaction_R-HSA-421831,2841
Reaction_R-HSA-5654647,2842
Pathway_R-HSA-6811438,2843
Protein_RHBDD3,2844
Reaction_R-HSA-168950,2845
Pathway_R-HSA-9013148,2846
Reaction_R-HSA-560473,2847
Reaction_R-HSA-1234159,2848
Pathway_R-HSA-1234176,2849
Protein_REPS2,2850
Protein_VPS41,2851
GO_0005773_instance,2852
Reaction_R-HSA-1363331,2853
Reaction_R-HSA-5694431,2854
Reaction_R-HSA-912527,2855
Reaction_R-HSA-5227009,2856
Pathway_R-HSA-380972,2857
Reaction_R-HSA-199518,2858
Reaction_R-HSA-432195,2859
Pathway_R-HSA-432040,2860
Reaction_R-HSA-9837149,2861
GO_0051650_instance,2862
Reaction_R-HSA-5682588,2863
Reaction_R-HSA-3465448,2864
Pathway_R-HSA-3371378,2865
Pathway_R-HSA-5617833,2866
Protein_SLC22A16,2867
Reaction_R-HSA-9942511,2868
Reaction_R-HSA-9673760,2869
Pathway_R-HSA-9673768,2870
Pathway_R-HSA-975110,2871
Protein_BOLA2B,2872
Protein_PPP2R3A,2873
Protein_TROAP,2874
Protein_CCDC57,2875
Reaction_R-HSA-4085992,2876
Reaction_R-HSA-6790487,2877
Pathway_R-HSA-9856651,2878
Reaction_R-HSA-9931313,2879
Reaction_R-HSA-9680348,2880
Reaction_R-HSA-749456,2881
Pathway_R-HSA-8856688,2882
Protein_AUNIP,2883
Reaction_R-HSA-6811504,2884
GO_0033365_instance,2885
Reaction_R-HSA-204169,2886
Pathway_R-HSA-70268,2887
Pathway_R-HSA-6791226,2888
Reaction_R-HSA-6807866,2889
Pathway_R-HSA-948021,2890
Reaction_R-HSA-167478,2891
Reaction_R-HSA-389086,2892
Reaction_R-HSA-167459,2893
Protein_HEATR1,2894
Pathway_R-HSA-380287,2895
Reaction_R-HSA-174374,2896
Pathway_R-HSA-9658195,2897
Reaction_R-HSA-9759176,2898
Reaction_R-HSA-1918095,2899
Pathway_R-HSA-1227986,2900
Reaction_R-HSA-1799335,2901
Protein_CUBN,2902
Pathway_R-HSA-196849,2903
Reaction_R-HSA-873922,2904
Reaction_R-HSA-9842667,2905
Reaction_R-HSA-4570493,2906
Reaction_R-HSA-1989749,2907
Reaction_R-HSA-2467809,2908
Reaction_R-HSA-6782141,2909
Reaction_R-HSA-9646468,2910
Reaction_R-HSA-8964525,2911
Pathway_R-HSA-1168372,2912
Reaction_R-HSA-5251955,2913
Reaction_R-HSA-75949,2914
Protein_ACBD5,2915
Pathway_R-HSA-111367,2916
Reaction_R-HSA-1977958,2917
Protein_OSGIN2,2918
Reaction_R-HSA-8876190,2919
Protein_ZFAND1,2920
Reaction_R-HSA-177920,2921
Reaction_R-HSA-5638009,2922
Reaction_R-HSA-1855168,2923
Reaction_R-HSA-167147,2924
Pathway_R-HSA-445144,2925
GO_0051607_instance,2926
GO_0045786_instance,2927
Reaction_R-HSA-5684261,2928
Protein_NDUFV2,2929
Reaction_R-HSA-3769392,2930
Pathway_R-HSA-8939243,2931
Reaction_R-HSA-112333,2932
Reaction_R-HSA-1234172,2933
Reaction_R-HSA-1675949,2934
Reaction_R-HSA-5694446,2935
Pathway_R-HSA-204005,2936
Reaction_R-HSA-8871194,2937
Reaction_R-HSA-2220944,2938
Reaction_R-HSA-5696839,2939
Protein_LRRC45,2940
Reaction_R-HSA-6814682,2941
GO_0006354_instance,2942
Reaction_R-HSA-913374,2943
Pathway_R-HSA-512988,2944
Reaction_R-HSA-9606163,2945
Pathway_R-HSA-983705,2946
Pathway_R-HSA-381340,2947
Pathway_R-HSA-446353,2948
Reaction_R-HSA-388833,2949
GO_0031625_instance,2950
GO_0019941_instance,2951
Reaction_R-HSA-6807118,2952
Pathway_R-HSA-198725,2953
Reaction_R-HSA-9629372,2954
Reaction_R-HSA-167097,2955
Reaction_R-HSA-418581,2956
Reaction_R-HSA-9861640,2957
Reaction_R-HSA-111925,2958
Pathway_R-HSA-442720,2959
GO_0000922_instance,2960
Protein_SERINC3,2961
Protein_MYO19,2962
Pathway_R-HSA-9715370,2963
Pathway_R-HSA-9035034,2964
Protein_HLA-DOB,2965
Reaction_R-HSA-9725332,2966
Reaction_R-HSA-380311,2967
Reaction_R-HSA-163214,2968
Reaction_R-HSA-2309773,2969
Pathway_R-HSA-8978868,2970
Pathway_R-HSA-9764790,2971
Protein_GBA2,2972
Reaction_R-HSA-5687090,2973
Pathway_R-HSA-68882,2974
Reaction_R-HSA-9822311,2975
Reaction_R-HSA-6802919,2976
Pathway_R-HSA-6802946,2977
Pathway_R-HSA-5696395,2978
Pathway_R-HSA-9652169,2979
Pathway_R-HSA-4839726,2980
Protein_NUDCD3,2981
Reaction_R-HSA-5693578,2982
Reaction_R-HSA-174195,2983
Reaction_R-HSA-2029469,2984
Reaction_R-HSA-983158,2985
Reaction_R-HSA-1592234,2986
Reaction_R-HSA-913424,2987
Reaction_R-HSA-933533,2988
Pathway_R-HSA-5619115,2989
Pathway_R-HSA-9022707,2990
Pathway_R-HSA-8986944,2991
Protein_FARSA,2992
Reaction_R-HSA-178189,2993
GO_0060284_instance,2994
Reaction_R-HSA-9832037,2995
Reaction_R-HSA-156907,2996
Pathway_R-HSA-156842,2997
Pathway_R-HSA-5654726,2998
Reaction_R-HSA-167115,2999
Reaction_R-HSA-8956103,3000
Pathway_R-HSA-5693568,3001
Reaction_R-HSA-6805126,3002
Reaction_R-HSA-6804194,3003
Reaction_R-HSA-4090281,3004
Reaction_R-HSA-389972,3005
Pathway_R-HSA-391251,3006
Reaction_R-HSA-9835443,3007
Reaction_R-HSA-9768788,3008
Reaction_R-HSA-419232,3009
Pathway_R-HSA-5625740,3010
Reaction_R-HSA-442592,3011
Reaction_R-HSA-9793383,3012
Reaction_R-HSA-8948234,3013
Reaction_R-HSA-1470012,3014
Protein_LYPLA2,3015
Reaction_R-HSA-9913335,3016
Reaction_R-HSA-9733247,3017
Pathway_R-HSA-71387,3018
Reaction_R-HSA-390453,3019
Reaction_R-HSA-1169399,3020
GO_0031461_instance,3021
Reaction_R-HSA-9660824,3022
Pathway_R-HSA-9660821,3023
Reaction_R-HSA-9821412,3024
Reaction_R-HSA-113414,3025
Pathway_R-HSA-9665250,3026
Reaction_R-HSA-380979,3027
GO_0030036_instance,3028
Pathway_R-HSA-5674400,3029
Reaction_R-HSA-1226012,3030
Reaction_R-HSA-9817513,3031
Pathway_R-HSA-9821002,3032
Protein_CAPN7,3033
Pathway_R-HSA-1474228,3034
Reaction_R-HSA-8852362,3035
Reaction_R-HSA-6814549,3036
Reaction_R-HSA-9817471,3037
Pathway_R-HSA-389960,3038
Reaction_R-HSA-199579,3039
Reaction_R-HSA-508247,3040
Reaction_R-HSA-8938938,3041
Reaction_R-HSA-163213,3042
Reaction_R-NUL-2186755,3043
Protein_PTBP3,3044
Reaction_R-HSA-77590,3045
Reaction_R-HSA-167150,3046
Pathway_R-HSA-2559584,3047
Reaction_R-HSA-2130641,3048
Pathway_R-HSA-167246,3049
Reaction_R-HSA-4568914,3050
Reaction_R-HSA-9013110,3051
Reaction_R-HSA-5617816,3052
Reaction_R-HSA-9924968,3053
Reaction_R-HSA-167134,3054
Pathway_R-HSA-4793954,3055
Reaction_R-HSA-8950637,3056
Pathway_R-HSA-9020591,3057
GO_0030097_instance,3058
Pathway_R-HSA-5358749,3059
Pathway_R-HSA-180910,3060
Reaction_R-HSA-6784729,3061
Pathway_R-HSA-8964038,3062
Pathway_R-HSA-198323,3063
Reaction_R-HSA-9686061,3064
Reaction_R-HSA-6781818,3065
Pathway_R-HSA-3295583,3066
Pathway_R-HSA-174154,3067
Pathway_R-HSA-5250955,3068
Reaction_R-HSA-2201338,3069
Reaction_R-HSA-9770131,3070
Protein_NR1D2,3071
Reaction_R-HSA-9017488,3072
Reaction_R-HSA-5618328,3073
Reaction_R-HSA-70449,3074
Reaction_R-HSA-5686900,3075
Pathway_R-HSA-5693571,3076
Reaction_R-HSA-3301345,3077
Reaction_R-HSA-5684275,3078
Reaction_R-HSA-5626938,3079
Pathway_R-HSA-451927,3080
Reaction_R-HSA-8950782,3081
Protein_MTHFD1L,3082
Protein_PKMYT1,3083
Reaction_R-HSA-983138,3084
Pathway_R-HSA-69231,3085
Reaction_R-HSA-9861734,3086
Reaction_R-HSA-9613213,3087
Reaction_R-HSA-6798748,3088
Pathway_R-HSA-9027283,3089
Reaction_R-HSA-5623622,3090
Pathway_R-HSA-9754678,3091
Reaction_R-HSA-8849157,3092
Reaction_R-HSA-5607723,3093
Reaction_R-HSA-162721,3094
Reaction_R-HSA-9906955,3095
Reaction_R-HSA-3232162,3096
Pathway_R-HSA-6803157,3097
Reaction_R-HSA-1234167,3098
Reaction_R-HSA-5666160,3099
Reaction_R-HSA-9845033,3100
Pathway_R-HSA-5654693,3101
GO_0043484_instance,3102
Reaction_R-HSA-6805399,3103
Reaction_R-HSA-3209111,3104
Reaction_R-HSA-8876191,3105
Reaction_R-HSA-9712079,3106
Reaction_R-HSA-158441,3107
Reaction_R-HSA-8862280,3108
Reaction_R-HSA-9859334,3109
Reaction_R-HSA-210289,3110
Reaction_R-HSA-8950260,3111
Reaction_R-HSA-9796387,3112
GO_0045087_instance,3113
GO_0043068_instance,3114
Reaction_R-HSA-9679740,3115
Reaction_R-HSA-9860292,3116
Reaction_R-HSA-3601585,3117
Protein_FAM162A,3118
Pathway_R-HSA-5602498,3119
Reaction_R-HSA-8875318,3120
Reaction_R-HSA-936947,3121
Reaction_R-HSA-5262921,3122
Pathway_R-HSA-5603027,3123
Reaction_R-HSA-2327886,3124
Pathway_R-HSA-3000178,3125
Reaction_R-HSA-445704,3126
GO_0002694_instance,3127
Reaction_R-HSA-5654692,3128
Protein_CFAP44,3129
Reaction_R-HSA-2562564,3130
GO_0035770_instance,3131
Protein_ANO2,3132
Reaction_R-HSA-9866104,3133
Pathway_R-HSA-3371453,3134
Reaction_R-HSA-4551727,3135
Reaction_R-HSA-919404,3136
Reaction_R-HSA-5693580,3137
Pathway_R-HSA-5693567,3138
Reaction_R-HSA-5654591,3139
Reaction_R-HSA-9014652,3140
Reaction_R-HSA-204861,3141
Pathway_R-HSA-399955,3142
Protein_LSM7,3143
Reaction_R-HSA-1861621,3144
Reaction_R-HSA-8942101,3145
Reaction_R-HSA-9657603,3146
Pathway_R-HSA-75105,3147
Pathway_R-HSA-9824443,3148
Reaction_R-HSA-8983983,3149
Reaction_R-HSA-388808,3150
Pathway_R-HSA-9845614,3151
Reaction_R-HSA-182198,3152
Reaction_R-HSA-167484,3153
Reaction_R-HSA-1855212,3154
Reaction_R-HSA-8944706,3155
Protein_GIMAP7,3156
Reaction_R-HSA-111916,3157
Reaction_R-HSA-432688,3158
Pathway_R-HSA-9758274,3159
Reaction_R-HSA-9617996,3160
Reaction_R-HSA-177946,3161
Protein_PLCXD1,3162
Reaction_R-HSA-3108203,3163
Reaction_R-HSA-9842835,3164
Reaction_R-HSA-1295599,3165
Reaction_R-HSA-9007465,3166
Pathway_R-HSA-8953750,3167
GO_0015630_instance,3168
Reaction_R-HSA-391152,3169
Reaction_R-HSA-2029476,3170
Reaction_R-HSA-156923,3171
Reaction_R-HSA-5654615,3172
Reaction_R-HSA-9665286,3173
Pathway_R-HSA-9665246,3174
Reaction_R-HSA-4793819,3175
Reaction_R-HSA-6801456,3176
Reaction_R-HSA-5684248,3177
Pathway_R-HSA-1655829,3178
Reaction_R-HSA-205238,3179
Pathway_R-HSA-1433557,3180
Reaction_R-HSA-1791134,3181
Pathway_R-HSA-5467337,3182
Reaction_R-HSA-3465545,3183
Reaction_R-HSA-9729849,3184
Reaction_R-HSA-532678,3185
Protein_DYNC2I2,3186
Reaction_R-HSA-3000319,3187
Reaction_R-HSA-8868651,3188
Reaction_R-HSA-1358792,3189
Reaction_R-HSA-5665727,3190
Reaction_R-HSA-9858321,3191
Reaction_R-HSA-9937719,3192
GO_0051028_instance,3193
Protein_BEGAIN,3194
Reaction_R-HSA-5654625,3195
Reaction_R-HSA-5626681,3196
Reaction_R-HSA-9823836,3197
Reaction_R-HSA-9664646,3198
Pathway_R-HSA-198203,3199
Reaction_R-HSA-379994,3200
Pathway_R-HSA-379716,3201
Protein_ATOSA,3202
Protein_TC2N,3203
Reaction_R-HSA-141156,3204
Pathway_R-HSA-69416,3205
Reaction_R-NUL-9622814,3206
Reaction_R-HSA-2408546,3207
Reaction_R-HSA-8877311,3208
Reaction_R-HSA-9021919,3209
Pathway_R-HSA-9022702,3210
Reaction_R-HSA-751040,3211
Reaction_R-HSA-9927247,3212
Reaction_R-HSA-376200,3213
Pathway_R-HSA-352230,3214
Pathway_R-HSA-1799339,3215
Reaction_R-HSA-5607731,3216
Reaction_R-HSA-74746,3217
Reaction_R-HSA-187934,3218
Pathway_R-HSA-6804116,3219
Reaction_R-HSA-9731111,3220
Protein_THEMIS,3221
Reaction_R-HSA-744886,3222
Reaction_R-HSA-8932355,3223
Protein_DCTN6,3224
Reaction_R-HSA-9664991,3225
Reaction_R-HSA-450466,3226
Pathway_R-HSA-450408,3227
Protein_ELMOD3,3228
Protein_ACAD8,3229
GO_0015980_instance,3230
Reaction_R-HSA-5357776,3231
Pathway_R-HSA-9609736,3232
Reaction_R-HSA-9703430,3233
Pathway_R-HSA-9703465,3234
Reaction_R-HSA-9834809,3235
Reaction_R-HSA-5684273,3236
Pathway_R-HSA-111957,3237
Reaction_R-HSA-1250383,3238
Reaction_R-HSA-8855508,3239
Pathway_R-HSA-9706574,3240
Reaction_R-HSA-9912636,3241
Reaction_R-HSA-167118,3242
Reaction_R-HSA-427528,3243
Pathway_R-HSA-72764,3244
Pathway_R-HSA-8854518,3245
Reaction_R-HSA-210309,3246
Reaction_R-HSA-141673,3247
Reaction_R-HSA-8939870,3248
Pathway_R-HSA-8940973,3249
Reaction_R-HSA-9616214,3250
GO_0005740_instance,3251
Reaction_R-HSA-8875576,3252
Reaction_R-HSA-1791069,3253
Pathway_R-HSA-381119,3254
Reaction_R-HSA-1445149,3255
Reaction_R-HSA-9758604,3256
Reaction_R-HSA-8985343,3257
Reaction_R-HSA-8956184,3258
Reaction_R-HSA-9626832,3259
Reaction_R-HSA-9749505,3260
Reaction_R-HSA-3928639,3261
Reaction_R-HSA-6802926,3262
Protein_CLDN9,3263
Reaction_R-HSA-8877902,3264
Reaction_R-HSA-109862,3265
Pathway_R-HSA-112411,3266
Protein_DMXL1,3267
Reaction_R-HSA-9693282,3268
Pathway_R-HSA-9012999,3269
Reaction_R-HSA-5675433,3270
Reaction_R-HSA-912680,3271
Pathway_R-HSA-912694,3272
Pathway_R-HSA-5693579,3273
Reaction_R-HSA-1306969,3274
Reaction_R-HSA-9922269,3275
GO_0016607_instance,3276
Reaction_R-HSA-1433514,3277
Reaction_R-HSA-535717,3278
Pathway_R-HSA-532668,3279
Reaction_R-HSA-204008,3280
Reaction_R-HSA-70481,3281
Pathway_R-HSA-5654738,3282
GO_0110053_instance,3283
Reaction_R-HSA-9656209,3284
Reaction_R-HSA-9660828,3285
Reaction_R-HSA-8852129,3286
Reaction_R-HSA-2990880,3287
Reaction_R-HSA-9614369,3288
Reaction_R-HSA-8956040,3289
GO_0005759_instance,3290
Reaction_R-HSA-879358,3291
Pathway_R-HSA-113418,3292
Reaction_R-HSA-9649736,3293
Protein_JPT1,3294
Reaction_R-HSA-9009208,3295
Reaction_R-HSA-9700998,3296
Pathway_R-HSA-5693565,3297
Pathway_R-HSA-9929356,3298
Reaction_R-HSA-72621,3299
Reaction_R-HSA-2569057,3300
Pathway_R-HSA-2562578,3301
Reaction_R-HSA-6795473,3302
Reaction_R-HSA-560510,3303
Reaction_R-HSA-9761844,3304
Pathway_R-HSA-9818025,3305
Protein_MADD,3306
Reaction_R-HSA-451634,3307
Reaction_R-HSA-9670431,3308
Reaction_R-HSA-199583,3309
Pathway_R-HSA-9664407,3310
Reaction_R-HSA-5419271,3311
Reaction_R-HSA-5692550,3312
Pathway_R-HSA-5357905,3313
Reaction_R-HSA-177931,3314
Reaction_R-HSA-9737710,3315
Reaction_R-HSA-2220979,3316
Pathway_R-HSA-2644606,3317
Pathway_R-HSA-72086,3318
Reaction_R-HSA-9665408,3319
Reaction_R-HSA-398185,3320
Reaction_R-HSA-166038,3321
Protein_CNGB1,3322
Protein_CCDC15,3323
Reaction_R-HSA-9843116,3324
Reaction_R-HSA-5625784,3325
Protein_MTR,3326
Reaction_R-HSA-3321918,3327
Protein_UTY,3328
Pathway_R-HSA-9686347,3329
Protein_RIOX2,3330
GO_0032984_instance,3331
Pathway_R-HSA-9026519,3332
Reaction_R-HSA-9705145,3333
Pathway_R-HSA-5617472,3334
Protein_RCN2,3335
Reaction_R-HSA-191825,3336
Protein_NDUFV3,3337
Reaction_R-HSA-9759154,3338
Pathway_R-HSA-112412,3339
Reaction_R-HSA-177945,3340
Reaction_R-HSA-391157,3341
Reaction_R-HSA-3928625,3342
Reaction_R-HSA-9956308,3343
Pathway_R-HSA-1483191,3344
Protein_NT5DC1,3345
Reaction_R-HSA-70482,3346
Pathway_R-HSA-70263,3347
Reaction_R-HSA-9668419,3348
Reaction_R-HSA-5668414,3349
Reaction_R-HSA-750988,3350
Pathway_R-HSA-418597,3351
Reaction_R-HSA-5682629,3352
Reaction_R-HSA-373716,3353
Reaction_R-HSA-2243942,3354
Pathway_R-HSA-5627117,3355
Reaction_R-HSA-174124,3356
Reaction_R-HSA-8938073,3357
Reaction_R-HSA-8878143,3358
Reaction_R-HSA-5624492,3359
Reaction_R-HSA-9817400,3360
Reaction_R-HSA-76576,3361
Pathway_R-HSA-73776,3362
Reaction_R-HSA-8987097,3363
GO_0006368_instance,3364
Reaction_R-HSA-1362261,3365
Reaction_R-HSA-5661117,3366
Reaction_R-HSA-9836515,3367
Reaction_R-HSA-927813,3368
Reaction_R-HSA-3000348,3369
Reaction_R-HSA-452100,3370
Reaction_R-HSA-909725,3371
Reaction_R-HSA-9009371,3372
Reaction_R-HSA-9861469,3373
Pathway_R-HSA-9860927,3374
Reaction_R-HSA-6802924,3375
Pathway_R-HSA-9649948,3376
Reaction_R-HSA-380303,3377
Pathway_R-HSA-380284,3378
Pathway_R-HSA-3928662,3379
Reaction_R-HSA-205039,3380
Reaction_R-HSA-170796,3381
Pathway_R-HSA-9820952,3382
Pathway_R-HSA-381183,3383
Reaction_R-HSA-1799326,3384
Reaction_R-HSA-8948569,3385
Pathway_R-HSA-6807070,3386
Reaction_R-HSA-373739,3387
Reaction_R-HSA-429698,3388
Reaction_R-HSA-9625520,3389
Reaction_R-HSA-9856211,3390
Pathway_R-HSA-450294,3391
Reaction_R-HSA-8878023,3392
Reaction_R-HSA-8952226,3393
Protein_MRPL21,3394
Reaction_R-HSA-8864466,3395
Protein_LIG4,3396
Reaction_R-HSA-1839095,3397
Reaction_R-HSA-9009452,3398
Reaction_R-HSA-8955241,3399
Pathway_R-HSA-8951664,3400
Reaction_R-HSA-2559414,3401
Reaction_R-HSA-6802941,3402
Reaction_R-HSA-8950522,3403
Reaction_R-HSA-9013143,3404
Protein_ANXA4,3405
Reaction_R-HSA-75090,3406
Pathway_R-HSA-77042,3407
Reaction_R-HSA-9665232,3408
Pathway_R-HSA-9665233,3409
Reaction_R-HSA-975122,3410
Reaction_R-HSA-69144,3411
Reaction_R-HSA-180573,3412
Reaction_R-HSA-2730856,3413
Reaction_R-HSA-3785711,3414
Pathway_R-HSA-2559586,3415
Pathway_R-HSA-1236973,3416
Reaction_R-HSA-9604831,3417
Reaction_R-HSA-446221,3418
Reaction_R-HSA-1638803,3419
Pathway_R-HSA-9954709,3420
GO_0002683_instance,3421
Reaction_R-HSA-9736970,3422
Reaction_R-HSA-9610408,3423
Reaction_R-HSA-9836159,3424
Reaction_R-HSA-5696670,3425
GO_1901981_instance,3426
Pathway_R-HSA-2022377,3427
Reaction_R-HSA-8951766,3428
Reaction_R-HSA-9604499,3429
Pathway_R-HSA-9818564,3430
Reaction_R-HSA-9029158,3431
Reaction_R-HSA-174227,3432
Reaction_R-HSA-6811454,3433
Protein_GOLM2,3434
Pathway_R-HSA-9634597,3435
Reaction_R-HSA-5684250,3436
Pathway_R-HSA-3299685,3437
Pathway_R-HSA-165158,3438
Reaction_R-HSA-388809,3439
Reaction_R-HSA-77592,3440
Reaction_R-HSA-5624494,3441
Pathway_R-HSA-5621575,3442
Protein_ISOC1,3443
Reaction_R-HSA-507937,3444
Pathway_R-HSA-164843,3445
Pathway_R-HSA-975956,3446
Reaction_R-HSA-388831,3447
Pathway_R-HSA-192823,3448
Reaction_R-HSA-216061,3449
Protein_GLT8D1,3450
GO_0042953_instance,3451
Reaction_R-HSA-8878243,3452
Pathway_R-HSA-5686938,3453
Reaction_R-HSA-5654426,3454
Reaction_R-HSA-9823959,3455
Pathway_R-HSA-9823730,3456
Reaction_R-HSA-6790022,3457
Pathway_R-HSA-2559580,3458
Reaction_R-HSA-6781840,3459
Pathway_R-HSA-68949,3460
Reaction_R-HSA-2672196,3461
Pathway_R-HSA-5668599,3462
Reaction_R-HSA-8876497,3463
Pathway_R-HSA-9824439,3464
Reaction_R-HSA-5623632,3465
Reaction_R-HSA-5218847,3466
Reaction_R-HSA-8981637,3467
Pathway_R-HSA-8980692,3468
Reaction_R-HSA-5651992,3469
Reaction_R-HSA-6811433,3470
Reaction_R-HSA-5661474,3471
Reaction_R-HSA-392300,3472
Reaction_R-HSA-9707690,3473
Pathway_R-HSA-2660826,3474
Protein_PARP6,3475
Protein_MTFP1,3476
Reaction_R-HSA-1169404,3477
Pathway_R-HSA-1169410,3478
Protein_CD22,3479
Pathway_R-HSA-5625970,3480
Reaction_R-HSA-72631,3481
Reaction_R-HSA-9820566,3482
Reaction_R-HSA-419981,3483
Pathway_R-HSA-421270,3484
Pathway_R-HSA-877312,3485
Reaction_R-HSA-5682012,3486
Reaction_R-HSA-2422927,3487
Reaction_R-HSA-532603,3488
Reaction_R-HSA-111955,3489
Reaction_R-HSA-917700,3490
Pathway_R-HSA-201451,3491
Pathway_R-HSA-9006936,3492
Reaction_R-HSA-8865626,3493
Reaction_R-HSA-6802943,3494
Reaction_R-HSA-5685366,3495
GO_0030496_instance,3496
Reaction_R-HSA-3772430,3497
Pathway_R-HSA-3769402,3498
Reaction_R-HSA-6798745,3499
Reaction_R-HSA-9762096,3500
Pathway_R-HSA-9705683,3501
Reaction_R-HSA-6786854,3502
Reaction_R-HSA-9634433,3503
Reaction_R-HSA-9705320,3504
Reaction_R-HSA-8983835,3505
Protein_GAP43,3506
Reaction_R-HSA-173481,3507
Pathway_R-HSA-9709603,3508
Pathway_R-HSA-9701190,3509
Reaction_R-HSA-5690565,3510
Reaction_R-HSA-8877612,3511
Pathway_R-HSA-72187,3512
Reaction_R-HSA-5672972,3513
Reaction_R-HSA-74031,3514
Reaction_R-HSA-9694656,3515
